1.227864e+12 6.382579e+13 1.572675e+12 1.325843e+13
1.411680e+12 2.192898e+12 1.377511e+12 2.054766e+12
1.402660e+12 2.266221e+12 1.389526e+12 2.057798e+12
1.296262e+12 1.974641e+12 1.497590e+12 2.060273e+12
1.571612e+12 2.186893e+12 1.218555e+12 2.214072e+12
1.482471e+12 2.087593e+12 1.308412e+12 1.848286e+12
1.388212e+12 2.120024e+12 1.406909e+12 2.282583e+12
1.183067e+12 3.160724e+12 1.600777e+12 9.875062e+13
1.382127e+12 1.845116e+12 1.410852e+12 2.081888e+12
1.481280e+12 2.514426e+12 1.313773e+12 2.111853e+12
1.483458e+12 2.118721e+12 1.307330e+12 2.059906e+12
1.461235e+12 2.280766e+12 1.334848e+12 2.281847e+12
1.485360e+12 2.725568e+12 1.315625e+12 4.828184e+12
1.447487e+12 1.924691e+12 1.353591e+12 2.216442e+12
1.362716e+12 2.175245e+12 1.433943e+12 2.036370e+12
1.267629e+12 1.948231e+12 1.518043e+12 2.422956e+12
1.461315e+12 2.319646e+12 1.340148e+12 2.328308e+12
1.253317e+12 2.091536e+12 1.557644e+12 1.454884e+13
1.431223e+12 2.179674e+12 1.359303e+12 2.283365e+12
1.436668e+12 2.216833e+12 1.353011e+12 2.061893e+12
1.278731e+12 2.315582e+12 1.507309e+12 2.394775e+12
1.293163e+12 2.071099e+12 1.492603e+12 2.247912e+12
1.406955e+12 2.328225e+12 1.387377e+12 2.304458e+12
1.309504e+12 2.088497e+12 1.478742e+12 2.487173e+12
1.193308e+12 3.310810e+12 1.592508e+12 9.994800e+13
1.480161e+12 2.032755e+12 1.308927e+12 2.178178e+12
1.229949e+12 2.457354e+12 1.555270e+12 2.399278e+12
1.420488e+12 2.087987e+12 1.386737e+12 2.390375e+12
1.410209e+12 2.148658e+12 1.392528e+12 3.227823e+12
1.461191e+12 1.941723e+12 1.341150e+12 2.131202e+12
1.503167e+12 2.312370e+12 1.282068e+12 2.295175e+12
1.250194e+12 3.325641e+12 1.551255e+12 2.180643e+12
1.564433e+12 2.410620e+12 1.222991e+12 2.271593e+12
1.411111e+12 2.149091e+12 1.382159e+12 2.272146e+12
1.287097e+12 2.294164e+12 1.508483e+12 2.940958e+12
1.450043e+12 2.265635e+12 1.345876e+12 2.178631e+12
1.284890e+12 1.442379e+12 1.525032e+12 1.626305e+12
1.439346e+12 2.137133e+12 1.354825e+12 2.030411e+12
1.419879e+12 2.414779e+12 1.408112e+12 2.666130e+12
1.567979e+12 2.302704e+13 1.224096e+12 2.474371e+12
1.487719e+12 2.072641e+12 1.304578e+12 2.094486e+12
1.439412e+12 2.137533e+12 1.348948e+12 2.046149e+12
1.472014e+12 2.089264e+12 1.313353e+12 2.112094e+12
1.326582e+12 2.122213e+12 1.459489e+12 2.088827e+12
1.439150e+12 2.039975e+12 1.348065e+12 2.180400e+12
1.386986e+12 2.247424e+12 1.403603e+12 2.110830e+12
1.590661e+12 1.859136e+12 1.211934e+12 1.781087e+12
1.375693e+12 2.188842e+12 1.414746e+12 2.058605e+12
1.478506e+12 3.448235e+12 1.328049e+12 1.695701e+12
1.475391e+12 1.598674e+13 1.343312e+12 2.597104e+12
1.350800e+12 1.652000e+12 1.475841e+12 2.808005e+12
1.497663e+12 2.790317e+12 1.290792e+12 2.378151e+12
1.306628e+12 2.325526e+12 1.477609e+12 2.070516e+12
1.404114e+12 2.095986e+12 1.397018e+12 2.120047e+12
1.361445e+12 2.029270e+12 1.433704e+12 2.049005e+12
1.499913e+12 3.857469e+14 1.304504e+12 2.190590e+12
1.428177e+12 2.305986e+12 1.363561e+12 2.030945e+12
1.252791e+12 2.871286e+12 1.558808e+12 2.947970e+12
1.505511e+12 2.026007e+12 1.278860e+12 2.034560e+12
1.399111e+12 2.136094e+12 1.399646e+12 2.217713e+12
1.373876e+12 2.268172e+12 1.423874e+12 2.338633e+12
1.439934e+12 2.149260e+12 1.360775e+12 1.968593e+12
1.289367e+12 1.082754e+14 1.529309e+12 3.548356e+12
1.448813e+12 2.084673e+12 1.336538e+12 2.161880e+12
1.421177e+12 1.988329e+12 1.373607e+12 2.219258e+12
1.464242e+12 2.035028e+12 1.331884e+12 2.381933e+12
1.450255e+12 2.215110e+12 1.337941e+12 2.163364e+12
1.336310e+12 2.144475e+12 1.459446e+12 2.021071e+12
1.319115e+12 2.258417e+12 1.465463e+12 2.030357e+12
1.427810e+12 2.123997e+12 1.374599e+12 2.093879e+12
1.315881e+12 2.147265e+12 1.475108e+12 2.071003e+12
1.435970e+12 2.131285e+12 1.352898e+12 2.271928e+12
1.545998e+12 1.804326e+13 1.269513e+12 2.354050e+12
1.593845e+12 5.769386e+13 1.195973e+12 2.187487e+12
1.341553e+12 1.988166e+12 1.463468e+12 1.990406e+12
1.358166e+12 2.062249e+12 1.441743e+12 2.175026e+12
1.639244e+12 2.805945e+14 1.147674e+12 1.080037e+14
1.361434e+12 2.061683e+12 1.436939e+12 2.200600e+12
1.474566e+12 2.232954e+12 1.317100e+12 2.267636e+12
1.310279e+12 2.315229e+12 1.480674e+12 2.173414e+12
1.306284e+12 2.168981e+12 1.476763e+12 2.210199e+12
1.255422e+12 3.934385e+12 1.558233e+12 2.353668e+14
1.298050e+12 2.203122e+12 1.486499e+12 2.228750e+12
1.509109e+12 1.957115e+12 1.281773e+12 2.063406e+12
1.438686e+12 2.314011e+12 1.377028e+12 2.411952e+12
1.318923e+12 2.046327e+12 1.467615e+12 2.073874e+12
1.433532e+12 2.563819e+12 1.381322e+12 2.180887e+13
1.397254e+12 2.092138e+12 1.394177e+12 2.035287e+12
1.365699e+12 1.991399e+12 1.426352e+12 2.161035e+12
1.323295e+12 2.119155e+12 1.460177e+12 2.145794e+12
1.382686e+12 2.067262e+12 1.407598e+12 2.112929e+12
1.434248e+12 2.228019e+12 1.359604e+12 2.277952e+12
1.249682e+12 2.297028e+12 1.534831e+12 2.631014e+12
1.398662e+12 2.042328e+12 1.400406e+12 2.097314e+12
1.430771e+12 2.111231e+12 1.375989e+12 1.961096e+12
1.521271e+12 2.067576e+12 1.262708e+12 2.293770e+12
1.475127e+12 2.366448e+12 1.338142e+12 2.144129e+12
1.311753e+12 2.199458e+12 1.472471e+12 2.069111e+12
1.289597e+12 2.170660e+12 1.504020e+12 2.403862e+12
1.248720e+12 3.080801e+12 1.554005e+12 2.095254e+12
1.153807e+12 2.009166e+12 1.633205e+12 3.265528e+12
1.494166e+12 2.806173e+13 1.306900e+12 4.102260e+13
1.445799e+12 2.354367e+12 1.369221e+12 1.694825e+12
1.317552e+12 2.185327e+12 1.466615e+12 2.089697e+12
1.527506e+12 2.327046e+12 1.267809e+12 2.342716e+12
1.330267e+12 2.163306e+12 1.458118e+12 2.296375e+12
1.606486e+12 1.681442e+14 1.182545e+12 2.282132e+12
1.329556e+12 2.181999e+12 1.454943e+12 2.087592e+12
1.368100e+12 2.183152e+12 1.423349e+12 2.220090e+12
1.272940e+12 1.966903e+12 1.515802e+12 2.284588e+12
1.490700e+12 8.901133e+13 1.320072e+12 3.399523e+12
1.422072e+12 2.140623e+12 1.375008e+12 2.315783e+12
1.382902e+12 2.149553e+12 1.404705e+12 2.187837e+12
1.392761e+12 2.042337e+12 1.397399e+12 2.120354e+12
1.500404e+12 2.004349e+12 1.286536e+12 2.301360e+12
1.358194e+12 2.018976e+12 1.434744e+12 2.392595e+12
1.373919e+12 2.299800e+12 1.417674e+12 2.068653e+12
1.501926e+12 2.160805e+12 1.283007e+12 2.013267e+12
1.473857e+12 2.162673e+12 1.316938e+12 2.137380e+12
1.300965e+12 2.057005e+12 1.491362e+12 2.170366e+12
1.424208e+12 2.128196e+12 1.358608e+12 2.119091e+12
1.489658e+12 2.192743e+12 1.294397e+12 2.166918e+12
1.422357e+12 1.991879e+12 1.365080e+12 2.218134e+12
1.399460e+12 2.166700e+12 1.406258e+12 2.185378e+12
1.139578e+12 7.786304e+12 1.643346e+12 2.604141e+14
1.368925e+12 2.208848e+12 1.418481e+12 2.177540e+12
1.325224e+12 2.525673e+12 1.473537e+12 2.213809e+12
1.408294e+12 2.148141e+12 1.382011e+12 2.135461e+12
1.449896e+12 2.084248e+12 1.334212e+12 2.209811e+12
1.337059e+12 2.218308e+12 1.453452e+12 2.200995e+12
1.323434e+12 2.307368e+12 1.468934e+12 2.099415e+12
1.546379e+12 3.381820e+12 1.258430e+12 1.481273e+12
1.371286e+12 2.104415e+12 1.416044e+12 2.185752e+12
1.366218e+12 2.221312e+12 1.420641e+12 2.091141e+12
1.395178e+12 2.159929e+12 1.392707e+12 2.114828e+12
1.373049e+12 2.186314e+12 1.412320e+12 2.116020e+12
1.334817e+12 2.339909e+12 1.461391e+12 1.944851e+12
1.386202e+12 2.150910e+12 1.399965e+12 2.222049e+12
1.413669e+12 2.061915e+12 1.371694e+12 2.101531e+12
1.375888e+12 2.134195e+12 1.426142e+12 2.035381e+12
1.379808e+12 2.141324e+12 1.410475e+12 2.100375e+12
1.342353e+12 2.090121e+12 1.445610e+12 2.144617e+12
1.320106e+12 2.197444e+12 1.465201e+12 2.114641e+12
1.327055e+12 2.259557e+12 1.458917e+12 2.177785e+12
1.490505e+12 2.164856e+12 1.309961e+12 2.300248e+12
1.283227e+12 2.038978e+12 1.513050e+12 2.025445e+12
1.358984e+12 1.988932e+12 1.445462e+12 1.956095e+12
1.308450e+12 2.286587e+12 1.475756e+12 2.192760e+12
1.378479e+12 2.189241e+12 1.406011e+12 2.140405e+12
1.351270e+12 2.201375e+12 1.437072e+12 2.272540e+12
1.531379e+12 2.708180e+12 1.278700e+12 4.612229e+12
1.368040e+12 2.098503e+12 1.417389e+12 2.128916e+12
1.442012e+12 2.170742e+12 1.344343e+12 2.056974e+12
1.339905e+12 2.239827e+12 1.449232e+12 2.051943e+12
1.328011e+12 2.266140e+12 1.458732e+12 2.092136e+12
1.389354e+12 2.069875e+12 1.395720e+12 2.197797e+12
1.455845e+12 2.253125e+12 1.340851e+12 1.984698e+12
1.395836e+12 2.068431e+12 1.403710e+12 1.962312e+12
1.421850e+12 2.211303e+12 1.368641e+12 2.106836e+12
1.374603e+12 2.134295e+12 1.409038e+12 2.093612e+12
1.298291e+12 2.108431e+12 1.489078e+12 2.332559e+12
1.371401e+12 2.267314e+12 1.422334e+12 2.120438e+12
1.387329e+12 2.039638e+12 1.404446e+12 2.186939e+12
1.213252e+12 9.999386e+13 1.575526e+12 1.189003e+13
1.388884e+12 2.116499e+12 1.395063e+12 2.127370e+12
1.390166e+12 2.121578e+12 1.394966e+12 2.221274e+12
1.323483e+12 2.297158e+12 1.462461e+12 2.146591e+12
1.363378e+12 2.066669e+12 1.423869e+12 2.177741e+12
1.398313e+12 2.130335e+12 1.388035e+12 2.093843e+12
1.418385e+12 2.310403e+12 1.374944e+12 2.182164e+12
1.369343e+12 2.188349e+12 1.414535e+12 2.173736e+12
1.414085e+12 2.090098e+12 1.369609e+12 2.136803e+12
1.436070e+12 2.135381e+12 1.348720e+12 2.137499e+12
1.411819e+12 2.080163e+12 1.376322e+12 2.171847e+12
1.326390e+12 2.230882e+12 1.461034e+12 2.212528e+12
1.382288e+12 2.094459e+12 1.401607e+12 2.087193e+12
1.404682e+12 2.192785e+12 1.381337e+12 2.142901e+12
1.401996e+12 2.035772e+12 1.384898e+12 2.110408e+12
1.364450e+12 2.146593e+12 1.419031e+12 2.197397e+12
1.373459e+12 2.250095e+12 1.414677e+12 2.099949e+12
1.386239e+12 2.084088e+12 1.396595e+12 2.178005e+12
1.469332e+12 2.155141e+12 1.320665e+12 2.017117e+12
1.321590e+12 1.978527e+12 1.473201e+12 2.121564e+12
1.422045e+12 2.269875e+12 1.370968e+12 2.039439e+12
1.351188e+12 2.149980e+12 1.433293e+12 2.144794e+12
1.427073e+12 2.202637e+12 1.358258e+12 2.076119e+12
1.348124e+12 2.169454e+12 1.435089e+12 2.165035e+12
1.387280e+12 2.082449e+12 1.398534e+12 2.166507e+12
1.386553e+12 2.164959e+12 1.399437e+12 2.173538e+12
1.464042e+12 2.156334e+12 1.324165e+12 2.061753e+12
1.412323e+12 2.076508e+12 1.373810e+12 2.165194e+12
1.424772e+12 2.144241e+12 1.358672e+12 2.150990e+12
1.352675e+12 2.161152e+12 1.432685e+12 2.123284e+12
1.403610e+12 2.130255e+12 1.388335e+12 2.208583e+12
1.416736e+12 2.223707e+12 1.370045e+12 2.156933e+12
1.378878e+12 2.200084e+12 1.406634e+12 2.178738e+12
1.413279e+12 2.205228e+12 1.372788e+12 2.155767e+12
1.335660e+12 2.193388e+12 1.452472e+12 2.200409e+12
1.471492e+12 2.232920e+12 1.311625e+12 2.233412e+12
1.326891e+12 2.249325e+12 1.458514e+12 2.169501e+12
1.419679e+12 2.086903e+12 1.369473e+12 2.243340e+12
1.345427e+12 2.163728e+12 1.439162e+12 2.112675e+12
1.423314e+12 2.103209e+12 1.360101e+12 2.152569e+12
1.448300e+12 3.160698e+13 1.350343e+12 2.156185e+12
1.327255e+12 2.101724e+12 1.455757e+12 2.067381e+12
1.452401e+12 2.130793e+12 1.334912e+12 2.113531e+12
1.355059e+12 2.128476e+12 1.429036e+12 2.143059e+12
1.288727e+12 2.008592e+12 1.496407e+12 2.131622e+12
1.282410e+12 2.229758e+12 1.510061e+12 2.004573e+12
1.367680e+12 2.166281e+12 1.420082e+12 2.114734e+12
1.441531e+12 2.072245e+12 1.341467e+12 2.074041e+12
1.458896e+12 2.123239e+12 1.324585e+12 2.257208e+12
1.414514e+12 2.137194e+12 1.368632e+12 2.113168e+12
1.453399e+12 2.103388e+12 1.334694e+12 2.092241e+12
1.399099e+12 2.183309e+12 1.385989e+12 2.120662e+12
1.313346e+12 2.208616e+12 1.475697e+12 2.138220e+12
